transaction_amount,avg_amount_30d,amount_to_avg_ratio,account_age_days,previous_chargebacks,tx_last_1h,tx_last_24h,transaction_hour,is_night_transaction,is_international,is_high_risk_merchant,merchant_category,country,device_type,TX_FRAUD
60.74,54.31,1.1184,91,0,3,11,8,0,1,0,grocery,IN,desktop,0
105.33,77.59,1.3576,62,0,1,10,3,1,1,1,grocery,FR,desktop,0
61.7,48.92,1.2613,462,0,3,5,14,0,1,1,grocery,UK,desktop,0
48.61,51.85,0.9376,40,0,1,1,12,0,1,0,restaurant,BR,mobile,0
49.89,97.06,0.514,125,0,3,5,12,0,1,0,restaurant,FR,tablet,0
8.36,58.89,0.1419,91,1,2,6,16,0,1,0,food_delivery,BR,desktop,0
40.11,157.65,0.2544,175,0,1,5,14,0,1,0,grocery,UK,desktop,0
43.96,50.12,0.877,529,1,0,7,19,0,1,0,restaurant,AU,mobile,0
36.59,67.94,0.5386,142,1,0,5,9,0,0,0,financial,US,pos,0
26.35,26.5,0.9944,260,0,1,3,11,0,0,0,fashion,US,mobile,0
88.48,93.49,0.9464,404,0,2,7,10,0,1,0,digital,BR,mobile,0
14.96,61.43,0.2435,12,0,3,7,7,0,0,0,fuel,US,desktop,0
52.5,129.55,0.4053,1140,0,1,3,13,0,0,0,grocery,US,desktop,0
73.92,55.3,1.3366,553,0,0,4,8,0,1,0,grocery,IN,desktop,0
19.38,39.64,0.4889,593,0,0,2,12,0,1,0,food_delivery,IN,mobile,0
21.26,65.24,0.3258,333,1,0,7,11,0,0,0,digital,US,desktop,0
55.58,23.08,2.4077,527,0,1,5,22,1,1,0,fuel,UK,desktop,0
27.17,40.03,0.6788,895,0,0,3,15,0,0,1,fuel,US,mobile,0
15.24,118.69,0.1284,1820,1,1,10,21,0,0,0,fuel,US,mobile,0
55.83,97.22,0.5743,1012,0,1,10,8,0,1,0,grocery,AE,tablet,0
54.01,66.61,0.8109,17,0,0,0,10,0,0,0,grocery,US,mobile,0
58.32,34.42,1.6943,148,0,0,5,0,1,1,1,casino,IN,mobile,0
142.61,120.49,1.1836,1338,0,1,4,19,0,0,0,grocery,US,mobile,0
116.45,28.53,4.0816,649,0,2,4,8,0,1,1,restaurant,SG,mobile,0
31.45,129.34,0.2431,170,0,0,8,19,0,0,0,travel,US,mobile,0
30.44,34.01,0.8949,714,0,3,8,2,1,0,0,fuel,US,tablet,0
25.6,59.86,0.4276,379,0,0,5,9,0,1,1,casino,IN,desktop,0
99.65,22.69,4.3925,134,1,0,7,19,0,0,0,grocery,US,desktop,0
91.13,157.11,0.58,207,0,2,10,17,0,0,0,digital,US,desktop,0
90.07,53.58,1.6811,54,0,1,2,21,0,0,0,grocery,US,desktop,0
93.52,67.48,1.386,632,0,0,3,15,0,1,0,restaurant,IN,mobile,0
88.94,60.65,1.4663,968,0,2,5,9,0,1,0,fashion,CA,desktop,0
63.76,109.44,0.5826,22,0,1,3,21,0,1,0,digital,IN,desktop,0
309.28,81.99,3.7724,740,1,0,6,10,0,1,0,restaurant,FR,desktop,0
38.92,230.66,0.1687,116,1,1,7,0,1,1,0,restaurant,AE,mobile,0
30.29,104.25,0.2906,158,0,1,4,8,0,1,0,restaurant,AU,desktop,0
14.6,45.95,0.3177,16,0,3,6,16,0,1,0,grocery,AU,mobile,0
49.89,98.1,0.5086,302,0,0,6,7,0,1,1,digital,BR,mobile,0
39.06,19.09,2.0466,130,1,3,4,6,0,0,0,financial,US,mobile,0
108.64,259.7,0.4183,391,1,1,4,0,1,0,0,travel,US,desktop,0
22.71,138.81,0.1636,87,1,1,4,18,0,0,0,fuel,US,mobile,0
138.18,93.96,1.4705,596,0,0,7,9,0,1,1,electronics,DE,mobile,0
77.61,53.52,1.45,124,0,2,4,11,0,1,0,fashion,IN,mobile,0
26.66,64.45,0.4137,359,0,1,4,2,1,1,0,grocery,IN,tablet,0
101.92,153.31,0.6648,33,0,0,10,21,0,1,0,restaurant,BR,tablet,0
203.62,82.65,2.4636,356,0,0,10,6,0,0,0,electronics,US,mobile,0
24.65,73.14,0.337,538,0,1,1,18,0,1,0,digital,AU,mobile,0
176.04,74.39,2.3662,81,1,2,5,0,1,1,0,restaurant,IN,desktop,0
82.01,33.33,2.4609,329,1,0,7,14,0,1,0,food_delivery,UK,mobile,0
162.05,189.58,0.8548,37,1,1,9,8,0,0,1,food_delivery,US,mobile,0
59.22,160.48,0.369,164,0,3,3,8,0,0,0,financial,US,mobile,0
44.5,102.02,0.4362,729,0,1,6,21,0,1,0,casino,IN,desktop,0
98.1,86.84,1.1297,57,0,0,1,12,0,1,1,grocery,AU,mobile,0
26.35,28.52,0.9241,83,0,0,13,7,0,1,0,fuel,FR,mobile,0
74.27,234.81,0.3163,545,0,2,6,9,0,1,0,food_delivery,BR,desktop,0
49.46,29.2,1.6936,3149,2,1,4,15,0,0,0,digital,US,pos,0
28.63,49.09,0.5831,1163,0,1,6,17,0,1,0,grocery,UK,mobile,0
11.27,46.03,0.2448,396,0,2,7,18,0,1,1,electronics,IN,mobile,0
20.75,86.91,0.2387,143,0,0,8,0,1,0,0,financial,US,tablet,0
33.87,103.04,0.3287,609,0,2,5,0,1,1,0,restaurant,IN,mobile,0
96.63,54.91,1.7598,964,0,2,6,0,1,0,0,restaurant,US,desktop,0
23.18,36.6,0.6334,581,0,1,5,2,1,1,0,restaurant,FR,tablet,0
37.5,29.45,1.2736,534,1,0,4,9,0,1,0,restaurant,CA,desktop,0
8.59,133.38,0.0644,44,0,0,6,6,0,1,0,fashion,CA,desktop,0
41.69,77.42,0.5384,327,0,2,3,15,0,0,0,grocery,US,mobile,0
10.09,87.72,0.115,63,1,0,2,18,0,1,1,food_delivery,UK,desktop,0
143.58,74.73,1.9214,1069,1,1,6,20,0,1,0,grocery,FR,desktop,0
48.79,101.89,0.4789,76,0,1,10,22,1,1,0,food_delivery,UK,mobile,0
98.04,22.07,4.4422,218,0,1,3,13,0,0,0,grocery,US,tablet,0
35.49,123.3,0.2879,194,0,1,10,13,0,1,1,food_delivery,IN,desktop,0
197.4,17.89,11.0319,664,0,1,11,8,0,1,0,restaurant,IN,desktop,0
13.23,18.94,0.6983,15,0,1,7,19,0,1,0,electronics,BR,mobile,0
138.58,75.7,1.8308,501,0,2,6,13,0,1,0,grocery,BR,mobile,0
59.24,169.03,0.3505,463,0,1,5,12,0,1,0,fashion,UK,tablet,0
60.15,87.79,0.6852,410,0,1,3,10,0,0,0,restaurant,US,mobile,0
26.92,118.37,0.2274,155,0,0,4,12,0,1,0,grocery,IN,mobile,0
66.57,116.7,0.5704,91,0,0,9,12,0,1,0,travel,CA,tablet,0
140.91,51.37,2.7428,411,0,2,5,18,0,0,0,grocery,US,mobile,0
21.44,31.39,0.6829,512,0,1,5,20,0,1,0,financial,AU,desktop,0
17.84,83.94,0.2125,7,0,0,3,3,1,0,0,fashion,US,desktop,0
184.11,79.71,2.3098,365,0,1,6,7,0,1,0,grocery,AE,desktop,0
54.58,85.12,0.6413,822,0,1,3,0,1,1,0,financial,AE,desktop,0
12.34,51.64,0.2389,321,0,1,4,15,0,1,0,grocery,AE,mobile,0
25.43,75.81,0.3354,1360,0,3,6,9,0,0,0,digital,US,tablet,0
28.02,52.1,0.5378,12,1,0,4,11,0,1,0,restaurant,AU,desktop,0
67.13,41.71,1.6092,240,1,0,7,0,1,0,0,fashion,US,desktop,0
21.37,65.86,0.3245,532,2,1,6,12,0,0,0,digital,US,desktop,0
77.25,43.77,1.7648,1146,0,2,6,11,0,1,1,grocery,IN,mobile,0
106.04,85.13,1.2456,459,0,0,5,19,0,1,0,travel,BR,mobile,0
81.15,51.66,1.5708,35,0,0,5,7,0,0,0,grocery,US,mobile,0
64.09,43.33,1.4791,126,0,0,6,8,0,1,0,travel,IN,desktop,0
98.19,98.32,0.9987,135,0,5,7,17,0,1,0,grocery,UK,mobile,0
44.15,20.45,2.1589,68,0,0,5,14,0,1,0,grocery,BR,mobile,0
68.07,38.09,1.7871,258,0,2,4,17,0,0,0,grocery,US,tablet,0
32.54,70.41,0.4622,1,0,0,2,12,0,0,1,electronics,US,mobile,0
10.62,41.68,0.2548,100,0,2,5,5,1,0,1,casino,US,mobile,0
47.27,62.44,0.7571,108,1,1,7,15,0,1,0,casino,UK,tablet,0
84.2,28.8,2.9232,687,2,0,4,16,0,1,0,food_delivery,UK,mobile,0
92.81,143.84,0.6452,1128,1,0,5,0,1,0,0,digital,US,desktop,0
102.74,48.74,2.1081,237,0,2,14,6,0,1,0,digital,IN,desktop,0
15.39,54.89,0.2805,264,0,0,7,10,0,0,0,fashion,US,mobile,0
95.74,28.96,3.3061,95,0,1,9,10,0,0,0,restaurant,US,desktop,0
237.95,69.71,3.4137,400,1,0,6,7,0,0,1,electronics,US,mobile,0
30.33,77.01,0.3939,133,1,1,5,21,0,1,0,grocery,IN,tablet,0
31.57,39.93,0.7907,253,0,0,4,12,0,1,0,digital,CA,mobile,0
206.04,91.14,2.2606,146,0,0,3,20,0,1,0,restaurant,IN,mobile,0
81.47,32.11,2.5373,66,0,3,10,14,0,1,0,restaurant,IN,desktop,0
158.17,42.01,3.7647,296,0,1,4,21,0,1,0,digital,BR,desktop,0
41.09,41.61,0.9875,2,0,1,9,13,0,1,0,grocery,IN,desktop,0
221.0,55.54,3.9792,644,0,1,9,14,0,0,1,casino,US,tablet,0
53.46,69.03,0.7744,48,1,1,5,9,0,0,1,financial,US,pos,0
33.48,193.77,0.1728,304,0,1,7,22,1,0,0,electronics,US,mobile,0
14.72,127.83,0.1152,393,1,1,5,21,0,1,1,travel,CA,mobile,0
9.92,31.84,0.3116,12,1,1,10,3,1,1,0,grocery,AE,mobile,0
175.78,88.0,1.9975,308,1,1,5,8,0,0,0,fuel,US,pos,0
28.63,40.36,0.7094,13,0,0,4,17,0,1,0,financial,IN,mobile,0
111.79,120.97,0.9241,1150,0,0,7,22,1,0,0,grocery,US,desktop,0
191.66,40.57,4.7244,272,0,0,10,7,0,0,0,restaurant,US,mobile,0
131.91,61.81,2.1343,25,0,1,7,11,0,0,0,restaurant,US,mobile,0
34.82,57.41,0.6066,339,0,2,7,6,0,0,0,travel,US,desktop,0
15.58,133.85,0.1164,66,0,3,5,14,0,1,0,travel,UK,desktop,0
103.23,33.21,3.1083,267,0,1,7,5,1,1,0,grocery,IN,tablet,0
106.46,50.8,2.0956,510,1,1,6,11,0,1,0,restaurant,DE,mobile,0
200.62,67.33,2.9796,528,0,3,5,22,1,1,1,digital,AE,desktop,1
15.29,71.43,0.214,124,0,0,10,21,0,1,0,grocery,CA,tablet,0
108.46,38.06,2.8497,618,1,1,8,22,1,0,0,restaurant,US,mobile,0
242.37,63.56,3.8134,309,0,4,6,1,1,1,0,grocery,IN,desktop,0
41.01,29.57,1.3869,179,1,1,6,7,0,1,0,food_delivery,SG,mobile,0
266.53,23.96,11.1261,12,0,2,3,6,0,1,0,grocery,AE,mobile,1
67.33,54.74,1.23,350,0,0,6,17,0,1,0,restaurant,DE,mobile,0
59.27,19.1,3.1039,244,0,0,6,19,0,0,0,fashion,US,desktop,0
12.98,64.31,0.2018,1950,0,1,6,23,1,1,0,grocery,IN,tablet,0
109.25,86.34,1.2653,126,0,2,5,16,0,0,0,financial,US,mobile,0
57.33,92.85,0.6174,441,0,2,6,18,0,0,1,digital,US,desktop,0
159.68,40.14,3.9783,200,0,0,5,6,0,0,1,electronics,US,tablet,0
124.35,44.43,2.7986,56,0,2,6,14,0,1,0,fuel,DE,mobile,0
71.79,30.43,2.3589,303,0,1,8,16,0,1,0,grocery,DE,mobile,0
122.2,90.83,1.3454,54,0,1,8,16,0,1,0,fashion,IN,mobile,0
12.45,58.19,0.2139,52,0,1,6,8,0,1,0,restaurant,SG,mobile,0
51.87,151.99,0.3413,226,0,0,8,10,0,1,0,electronics,FR,mobile,0
14.23,29.08,0.4894,500,0,3,4,18,0,1,0,grocery,IN,tablet,0
158.18,50.65,3.1229,238,0,2,7,13,0,1,1,travel,BR,tablet,0
44.05,116.98,0.3766,133,1,1,4,22,1,0,0,restaurant,US,desktop,0
71.7,160.12,0.4478,330,0,2,8,17,0,1,0,fuel,IN,mobile,0
318.91,94.38,3.3791,1335,1,2,13,9,0,0,0,grocery,US,mobile,0
84.79,24.24,3.4982,470,0,0,9,8,0,1,0,restaurant,CA,mobile,0
119.06,74.02,1.6086,360,0,2,4,17,0,0,0,fuel,US,mobile,0
18.48,37.97,0.4867,446,0,1,5,20,0,0,0,fuel,US,desktop,0
97.05,86.18,1.1262,131,0,1,11,11,0,1,1,casino,FR,mobile,0
34.05,57.86,0.5884,292,0,2,6,22,1,1,0,restaurant,SG,mobile,0
5.68,150.63,0.0377,300,0,1,4,18,0,1,0,grocery,BR,desktop,0
27.65,213.22,0.1297,218,0,1,5,23,1,0,0,fashion,US,desktop,0
107.54,151.68,0.709,1016,0,1,6,13,0,1,0,restaurant,AE,mobile,0
11.02,42.16,0.2613,36,0,0,5,16,0,0,1,digital,US,mobile,0
97.7,62.97,1.5515,777,0,1,3,16,0,0,0,restaurant,US,mobile,0
96.11,47.58,2.0201,99,0,1,8,18,0,0,0,digital,US,tablet,0
179.25,103.15,1.7379,1196,0,3,6,11,0,0,0,electronics,US,mobile,0
148.6,22.95,6.4757,23,0,1,7,17,0,1,0,grocery,UK,pos,0
41.62,61.24,0.6796,152,0,0,7,8,0,1,0,restaurant,FR,mobile,0
46.17,20.46,2.2571,177,0,0,9,21,0,1,0,fuel,UK,mobile,0
41.77,77.21,0.541,341,0,1,6,16,0,1,0,fashion,IN,mobile,0
123.59,89.57,1.3798,350,0,0,12,10,0,1,0,restaurant,UK,desktop,0
59.84,52.16,1.1474,166,1,0,7,13,0,1,0,fashion,AU,mobile,0
60.12,35.85,1.677,266,1,0,8,22,1,0,0,travel,US,tablet,0
119.11,97.19,1.2256,931,0,1,5,12,0,1,0,fuel,IN,desktop,0
9.3,31.83,0.2923,1037,2,3,4,22,1,1,0,electronics,CA,desktop,0
80.18,114.41,0.7008,287,0,0,7,18,0,0,1,digital,US,desktop,0
111.3,19.08,5.8335,238,0,2,8,9,0,0,0,fuel,US,mobile,0
16.28,46.71,0.3485,29,1,0,5,19,0,0,0,restaurant,US,mobile,0
154.26,140.41,1.0987,283,0,1,7,21,0,1,0,restaurant,DE,mobile,0
46.04,126.21,0.3648,357,0,0,7,10,0,0,0,grocery,US,mobile,0
33.93,61.24,0.5539,697,0,0,7,17,0,0,0,restaurant,US,pos,0
116.74,27.44,4.2544,588,0,1,8,17,0,1,0,restaurant,IN,tablet,0
47.18,187.24,0.252,165,0,0,10,12,0,0,0,food_delivery,US,desktop,0
316.35,59.41,5.3248,742,0,0,6,19,0,1,0,restaurant,CA,mobile,0
556.59,64.32,8.6538,215,0,1,2,14,0,1,1,travel,IN,mobile,0
468.58,96.83,4.839,798,0,0,12,13,0,1,0,grocery,CA,desktop,0
24.81,68.11,0.3643,947,0,0,2,7,0,1,0,grocery,IN,tablet,0
135.17,66.22,2.0412,49,0,2,4,14,0,1,0,restaurant,UK,mobile,0
187.01,55.99,3.3399,628,0,0,3,9,0,1,0,fuel,IN,tablet,0
17.59,186.77,0.0942,51,0,2,11,16,0,0,0,grocery,US,desktop,0
8.81,27.72,0.3177,688,1,2,6,10,0,0,0,grocery,US,mobile,0
83.11,42.39,1.9609,282,0,2,4,18,0,0,0,fashion,US,mobile,0
20.49,129.81,0.1578,132,0,0,15,18,0,0,0,restaurant,US,desktop,0
355.67,42.59,8.3509,1704,1,1,6,16,0,1,0,restaurant,FR,desktop,0
64.94,59.23,1.0964,1057,1,1,6,12,0,1,0,restaurant,AU,mobile,0
60.7,120.13,0.5053,272,0,2,3,0,1,0,0,restaurant,US,desktop,0
84.08,76.97,1.0924,9,0,0,6,11,0,0,0,grocery,US,desktop,0
42.36,127.21,0.333,69,0,1,2,12,0,0,0,restaurant,US,pos,0
28.56,26.9,1.0614,1142,0,1,8,17,0,1,0,fashion,IN,mobile,0
33.35,109.3,0.3052,388,1,2,10,13,0,1,0,fashion,IN,desktop,0
42.51,53.81,0.79,61,0,0,8,17,0,1,0,financial,SG,desktop,0
63.78,21.12,3.0196,599,0,0,6,16,0,1,0,digital,CA,desktop,0
58.26,119.07,0.4894,114,0,2,4,9,0,1,0,grocery,SG,pos,0
235.1,45.64,5.1515,766,1,1,4,19,0,1,0,restaurant,UK,mobile,0
97.17,90.85,1.0695,324,0,0,8,18,0,1,0,financial,AU,mobile,0
29.96,41.05,0.7298,237,0,1,6,8,0,1,0,restaurant,BR,mobile,0
61.09,48.79,1.2523,732,0,1,4,14,0,0,0,fuel,US,desktop,0
19.4,66.75,0.2907,158,0,2,8,3,1,1,1,travel,UK,desktop,0
19.34,86.63,0.2232,786,0,1,12,12,0,1,1,fashion,IN,tablet,0
258.97,28.59,9.0596,147,0,1,5,6,0,1,0,grocery,IN,desktop,0
19.48,70.37,0.2768,203,0,1,13,8,0,1,0,restaurant,IN,desktop,0
64.1,64.17,0.9988,271,0,0,5,12,0,0,0,grocery,US,mobile,0
83.96,38.62,2.1737,515,0,0,9,22,1,1,0,grocery,BR,desktop,0
38.81,81.23,0.4777,238,0,1,4,15,0,0,0,grocery,US,mobile,0
49.04,51.58,0.9507,48,0,1,10,9,0,0,0,electronics,US,mobile,0
93.56,47.41,1.9732,86,0,2,3,8,0,1,0,restaurant,BR,tablet,0
85.23,46.47,1.8342,217,0,1,7,12,0,1,0,grocery,CA,desktop,0
128.73,64.53,1.9948,1504,0,0,5,18,0,1,0,grocery,SG,desktop,0
37.58,36.41,1.0322,1023,0,0,8,13,0,1,0,financial,SG,tablet,0
58.05,95.86,0.6056,150,0,0,4,21,0,0,1,grocery,US,mobile,0
124.77,58.93,2.1173,1280,0,2,6,19,0,1,0,restaurant,IN,mobile,0
8.09,94.81,0.0854,234,1,1,11,18,0,0,1,fashion,US,desktop,0
252.54,37.39,6.754,296,0,0,5,0,1,1,0,grocery,IN,desktop,1
649.73,50.1,12.9696,227,0,0,7,18,0,1,0,grocery,FR,desktop,0
274.22,79.46,3.4513,84,0,2,2,10,0,1,0,grocery,AE,pos,0
46.39,32.28,1.437,856,0,4,5,8,0,1,0,casino,AE,tablet,0
58.24,56.67,1.0277,106,0,0,4,7,0,1,1,electronics,IN,mobile,0
43.87,76.16,0.576,1214,0,2,8,20,0,0,0,fashion,US,mobile,0
44.53,59.83,0.7443,262,0,3,3,16,0,0,0,financial,US,mobile,0
57.21,75.98,0.753,194,0,5,4,18,0,1,0,fashion,IN,tablet,0
42.33,112.92,0.3749,844,1,1,6,13,0,0,0,restaurant,US,mobile,0
17.06,38.92,0.4384,808,0,0,4,21,0,0,1,fuel,US,mobile,0
34.07,130.53,0.261,319,0,1,6,22,1,0,0,fuel,US,desktop,0
125.05,57.9,2.1598,1215,0,1,2,18,0,0,0,restaurant,US,tablet,0
276.12,123.25,2.2404,370,0,1,7,22,1,1,0,food_delivery,AE,mobile,0
17.2,23.96,0.7181,661,0,1,4,22,1,0,0,grocery,US,mobile,0
60.07,202.23,0.2971,260,1,1,4,7,0,1,0,grocery,IN,desktop,0
25.28,77.67,0.3254,71,0,2,9,15,0,1,0,restaurant,DE,tablet,0
20.65,51.49,0.4011,10,0,0,4,18,0,1,0,grocery,IN,mobile,0
37.76,51.28,0.7365,3,0,1,5,10,0,1,0,casino,CA,desktop,0
57.32,99.39,0.5768,147,0,0,9,16,0,1,0,fuel,CA,desktop,0
193.96,53.92,3.5973,133,0,0,3,9,0,0,0,grocery,US,desktop,0
13.73,111.35,0.1233,895,0,0,5,19,0,1,1,electronics,IN,desktop,0
49.09,32.16,1.5267,7,0,1,7,8,0,0,0,food_delivery,US,mobile,0
18.69,102.03,0.1832,19,0,1,4,16,0,1,0,restaurant,SG,mobile,0
84.03,51.09,1.6447,487,0,2,7,20,0,0,0,fuel,US,mobile,0
104.49,186.26,0.561,526,1,1,6,21,0,1,0,travel,BR,mobile,0
70.31,63.87,1.1009,93,0,1,4,10,0,1,0,restaurant,BR,mobile,0
55.29,68.64,0.8056,248,0,0,4,10,0,1,0,fashion,AU,mobile,0
93.26,41.75,2.2337,220,0,2,4,7,0,1,0,electronics,UK,mobile,0
79.57,54.86,1.4505,540,0,2,7,12,0,1,0,food_delivery,IN,mobile,0
53.05,30.48,1.7408,144,0,1,8,21,0,1,0,financial,UK,desktop,0
23.4,113.43,0.2063,1227,0,2,6,0,1,0,0,financial,US,desktop,0
39.4,43.03,0.9156,1139,0,0,3,14,0,0,0,grocery,US,mobile,0
59.69,32.71,1.8249,19,0,1,7,21,0,1,1,food_delivery,BR,tablet,0
102.96,251.76,0.409,306,0,0,4,12,0,1,0,travel,IN,tablet,0
218.26,146.14,1.4935,780,1,1,6,16,0,1,0,restaurant,SG,mobile,0
74.0,67.22,1.1008,10,0,1,5,22,1,0,0,financial,US,desktop,0
343.64,55.31,6.213,127,0,2,4,20,0,0,0,digital,US,mobile,0
38.45,49.35,0.779,118,0,1,9,19,0,1,0,food_delivery,IN,pos,0
289.21,80.53,3.5914,923,0,1,5,15,0,0,0,grocery,US,mobile,0
54.54,98.92,0.5513,83,0,0,3,9,0,1,1,grocery,FR,tablet,0
62.99,32.36,1.9463,122,0,1,6,18,0,0,0,financial,US,desktop,0
41.7,55.32,0.7538,16,0,1,5,12,0,1,1,casino,IN,mobile,0
78.75,176.85,0.4453,69,0,1,4,20,0,0,0,restaurant,US,pos,0
36.81,111.43,0.3304,673,0,0,1,13,0,1,0,restaurant,IN,desktop,0
16.38,38.46,0.4259,663,0,1,6,22,1,1,0,electronics,IN,desktop,0
20.56,35.94,0.5719,776,0,1,7,21,0,1,0,grocery,IN,desktop,0
197.05,79.6,2.4754,227,0,1,8,20,0,1,0,fashion,AE,desktop,0
98.19,62.39,1.5739,643,0,2,6,13,0,1,0,casino,DE,desktop,0
121.43,43.39,2.7984,954,1,2,5,15,0,1,0,restaurant,IN,tablet,0
46.44,109.52,0.4241,279,0,0,5,9,0,1,0,food_delivery,UK,mobile,0
228.29,110.87,2.059,66,1,3,3,0,1,1,0,fashion,FR,mobile,0
41.72,127.83,0.3264,29,0,1,4,16,0,1,0,restaurant,SG,desktop,0
79.87,50.81,1.572,87,0,0,8,15,0,0,0,restaurant,US,tablet,0
86.43,46.67,1.8521,259,0,1,8,16,0,1,0,fashion,DE,desktop,0
404.78,14.82,27.3063,474,0,2,5,19,0,0,0,food_delivery,US,desktop,0
28.64,62.26,0.46,221,1,0,7,0,1,0,0,fashion,US,desktop,0
148.02,132.68,1.1156,1263,1,0,6,17,0,1,0,financial,DE,desktop,0
139.2,145.73,0.9552,735,0,1,7,6,0,1,0,grocery,IN,mobile,0
312.43,57.71,5.414,334,0,0,4,16,0,1,0,financial,BR,mobile,0
219.82,22.79,9.6475,58,1,0,5,8,0,0,0,fashion,US,mobile,0
24.91,152.68,0.1632,786,1,1,6,22,1,0,0,restaurant,US,tablet,0
233.73,84.61,2.7625,8,1,0,3,21,0,1,0,grocery,UK,desktop,0
25.06,47.96,0.5226,1222,0,3,4,23,1,1,0,restaurant,IN,desktop,0
17.62,39.56,0.4454,184,2,1,6,11,0,0,0,fuel,US,mobile,0
64.19,89.8,0.7148,621,0,0,5,11,0,1,0,financial,IN,desktop,0
9.7,71.91,0.1349,1554,0,0,5,23,1,1,1,food_delivery,IN,desktop,0
61.89,54.07,1.1447,2001,0,0,9,8,0,0,0,grocery,US,desktop,0
22.17,63.15,0.351,941,0,0,5,16,0,1,0,restaurant,FR,pos,0
84.53,58.72,1.4396,42,0,2,9,8,0,1,0,fuel,UK,tablet,0
38.29,59.03,0.6486,635,0,0,4,6,0,0,0,digital,US,desktop,0
13.21,117.4,0.1126,281,1,0,9,11,0,1,0,food_delivery,IN,desktop,0
79.09,49.4,1.6009,127,0,4,4,18,0,0,0,restaurant,US,tablet,0
77.07,91.39,0.8433,27,1,1,7,11,0,1,0,grocery,CA,mobile,0
28.31,27.42,1.0324,346,0,1,6,11,0,1,0,grocery,IN,mobile,0
45.43,228.67,0.1987,14,0,2,5,17,0,0,0,fuel,US,mobile,0
29.54,37.67,0.7842,382,0,1,8,5,1,1,0,grocery,DE,desktop,0
28.34,46.66,0.6073,47,1,1,2,22,1,0,0,restaurant,US,desktop,0
274.04,27.56,9.9435,268,0,0,9,21,0,1,0,digital,SG,mobile,0
79.77,34.63,2.3035,288,0,0,4,3,1,0,0,restaurant,US,mobile,0
481.57,87.26,5.5185,908,0,1,4,11,0,0,0,casino,US,mobile,0
50.14,106.68,0.4701,2697,0,1,7,17,0,1,1,food_delivery,AE,desktop,0
87.49,223.66,0.3912,102,1,0,6,7,0,1,0,restaurant,SG,desktop,0
45.81,35.47,1.2915,78,1,0,7,3,1,0,1,grocery,US,tablet,0
38.65,29.14,1.3263,2,0,1,5,21,0,0,0,fashion,US,mobile,0
187.41,114.05,1.6432,64,0,1,4,20,0,1,1,travel,SG,mobile,0
142.18,46.43,3.0621,261,1,0,8,2,1,0,0,fuel,US,desktop,0
41.63,106.28,0.3918,528,0,1,7,18,0,1,0,financial,AU,mobile,0
100.29,84.51,1.1868,188,0,0,2,11,0,1,0,food_delivery,IN,desktop,0
15.8,32.03,0.4933,93,0,0,5,19,0,1,0,fashion,BR,desktop,0
41.58,76.88,0.5408,681,0,1,3,9,0,1,0,grocery,DE,mobile,0
104.9,67.08,1.5637,540,0,0,3,10,0,1,0,restaurant,BR,desktop,0
183.8,37.23,4.9363,84,0,0,5,13,0,0,0,fuel,US,tablet,0
254.95,52.43,4.8629,405,0,1,7,18,0,1,0,restaurant,AE,mobile,0
24.16,92.13,0.2623,880,0,2,12,10,0,0,0,digital,US,desktop,0
72.41,40.79,1.7755,156,0,3,7,14,0,0,1,fuel,US,desktop,0
107.64,37.09,2.9019,2039,0,0,6,3,1,1,0,restaurant,FR,mobile,0
43.7,14.72,2.9685,24,0,1,7,22,1,0,0,food_delivery,US,mobile,0
51.13,42.92,1.1913,573,0,0,5,10,0,0,0,electronics,US,mobile,0
19.63,108.26,0.1814,7,0,2,9,9,0,1,0,grocery,DE,mobile,0
33.5,47.09,0.7115,137,1,0,4,19,0,1,0,fashion,FR,mobile,0
33.32,139.03,0.2397,529,0,4,6,19,0,1,0,travel,UK,mobile,0
54.02,89.62,0.6028,110,0,4,11,10,0,0,0,fuel,US,desktop,0
31.67,119.63,0.2647,696,1,3,9,21,0,0,0,restaurant,US,pos,0
79.71,64.57,1.2344,66,0,0,9,7,0,0,0,travel,US,mobile,0
18.32,96.85,0.1891,624,0,2,4,11,0,1,0,travel,DE,desktop,0
44.12,149.92,0.2943,323,0,3,7,5,1,0,0,grocery,US,pos,0
26.4,55.88,0.4725,192,0,1,4,18,0,1,0,restaurant,AU,tablet,0
235.47,69.67,3.3795,1091,0,0,6,21,0,1,0,electronics,AE,mobile,0
26.82,35.4,0.7575,126,0,2,7,18,0,1,0,restaurant,CA,mobile,0
20.84,82.47,0.2527,61,0,1,3,20,0,1,1,casino,IN,desktop,0
26.87,25.66,1.0474,351,1,2,5,17,0,1,0,grocery,IN,desktop,0
39.17,49.24,0.7955,97,0,1,10,0,1,1,1,food_delivery,IN,mobile,0
75.24,47.7,1.5772,112,0,0,4,14,0,1,1,casino,UK,mobile,0
39.16,121.18,0.3232,389,0,3,4,11,0,1,0,restaurant,AU,mobile,0
310.68,49.31,6.3012,129,0,3,6,22,1,1,1,electronics,AU,desktop,1
104.11,49.14,2.1186,63,0,1,9,19,0,0,0,grocery,US,desktop,0
178.63,53.6,3.3326,539,0,1,4,21,0,0,0,electronics,US,mobile,0
179.55,44.2,4.0619,1404,0,3,7,17,0,1,0,casino,IN,desktop,0
20.2,45.35,0.4455,64,0,2,6,10,0,0,1,casino,US,mobile,0
